chat_user;dialog_str;line;request_text;result;sure_topic;type
693c3f90f48d95668efc6b82; driver\n+ chai 1 hunxa - 2 kina hami maan lagayarw kam garxaam only yango mattra garxu mah so bujnu paryo ni aaafno business ko lagi vayani promotion le mattra hunxarw service pani ramro dinu paryo tapai haru le paisha hamlai dinu hunxa kinaki tapai passenger sanga paisha lenu hunna rider haaru lai khasai faida hune kam kunai pani ride sharing app le dirako xaina;organisations/yandex/lines/taxi-intl-nepal-driver;+ chai 1 hunxa - 2 kina hami maan lagayarw kam garxaam only yango mattra garxu mah so bujnu paryo ni aaafno business ko lagi vayani promotion le mattra hunxarw service pani ramro dinu paryo tapai haru le paisha hamlai dinu hunxa kinaki tapai passenger sanga paisha lenu hunna rider haaru lai khasai faida hune kam kunai pani ride sharing app le dirako xaina;ne;;drivers
693a438ef48d95668e006f67; driver\nHi\n\n driver\nAslam o alaikum\n\n operator\nHi,\n \nI've received your request and will thoroughly check all the details. \n\nI'll get back to you with the next step as soon as possible.\n\n operator\nI’m sorry to hear that you’re facing this issue. I completely understand how frustrating it can be. Could you please share a few more details about what happened? A screenshot would also be very helpful so I can look into it more accurately.\n\n driver\nCurrently I purchase the Bike. Currently I receive only receipt from excise with new number. The Registration card is under process and printing it takes time to receive. So please accept my current Document which approved from Govt. And excise department\n\n driver\nVehicle Verification Letter;taxi_intl_pak_driver;Vehicle Verification Letter;en;Drugoe;drivers
694a5b01f48d95668e9cdb94; driver\nmeri\n\n driver\nfirst ride confirm hei ya nhi?;taxi_intl_pak_driver;first ride confirm hei ya nhi?;ur;Drugoe;drivers
69327ef3f48d95668eadb634;;organisations/yandex/lines/taxi-prod-intl-partner-urdu;"Hi,

I've received your request and will thoroughly check all the details. Please kindly hold on for a few minutes, I'll get back to you with a resolution ASAP.";en;Drugoe;drivers
69453a7ef48d95668ed6fae4; driver\n3 kilo mertr sy ride aai hai main  ny ni uthaie\n\n driver\n3point q gory haon\n\n driver\nHain;taxi_intl_pak_driver;Hain;ur;Drugoe;drivers
695237e1f48d95668e0b95d0; driver\nYe dono raid saim customer ki he app deke Zara please;taxi_intl_pak_driver;Ye dono raid saim customer ki he app deke Zara please;ur;Drugoe;drivers
693b8a98f48d95668eb7c455; driver\n9863732389 yo nambar Bata aayako raid le picup location ma puge paxi cancel gardiyo 2.7 km tada Bata  lina gayako thiya;organisations/yandex/lines/taxi-intl-nepal-driver;9863732389 yo nambar Bata aayako raid le picup location ma puge paxi cancel gardiyo 2.7 km tada Bata  lina gayako thiya;ne;Drugoe;drivers
694e6a23f48d95668e87e10b; driver\nВы наглим оброзом воруете наши денги;intl_ru_driver;Вы наглим оброзом воруете наши денги;ru;Drugoe;drivers
69402777f48d95668e2903be; driver\nHekveta idet adgilas qonda stopi mititebuli rom metrodtan davergavcherdi iq da varketilismetrostan yvavilebtan velodrbi imrdia amazec ardamaklebt reitings\n\n operator\nმოგესალმებით!\n\nვხედავ თქვენს შეტყობინებას, ყველაფერს გადავამოწმებ. თუ დაგჭირდათ ჩვენი დახმარება - დაგიბრუნდებით პასუხით უახლოეს დროში.\n\n driver\nKargit madloba\n\n operator\nუკვე ვამოწმებ ინფორმაციას თქვენს კითხვასთან დაკავშირებით, მაგრამ შესაძლოა გარკვეული დრო დამჭირდეს. დაგიკავშირდებით, როგორც კი გავარკვევ ყველაფერს.\n\n\n driver\nKargit;intl_geo_driver;Kargit;ka;Drugoe;drivers
6944f3b5f48d95668e10fe93; driver\nMalai life time suspend garda k aso hola garnu vayo vane better hune thiyo. Ki\n\n operator\nनमस्कार,\n\nम अहिले यो समस्याको बारेमा हेरिरहेको छु र सकेसम्म चाँडो तपाईंलाई सम्पर्क गर्ने छु। \n\n driver\nDear Support Team,\n\nI would like to formally inform you that I want to opt out of your service.\n\nDue to the restriction on my trip request access, I am unable to go online and continue using the service. Therefore, I kindly request you to process my exit from the service and complete any required formalities from your side.\n\nPlease let me know if any additional information is needed.\n\nThank you for your support.\n\nSincerely,\nRupesh Chaudhary;organisations/yandex/lines/taxi-intl-nepal-driver;"Dear Support Team,

I would like to formally inform you that I want to opt out of your service.

Due to the restriction on my trip request access, I am unable to go online and continue using the service. Therefore, I kindly request you to process my exit from the service and complete any required formalities from your side.

Please let me know if any additional information is needed.

Thank you for your support.

Sincerely,
Rupesh Chaudhary";en;Drugoe;drivers
69441431f48d95668e26f1b5; driver\nда, я понимаю..но оценка и в прям была незаслуженно\n...перепроверьте  пожалуйста;organisations/yandex/lines/taxi-intl-rou-ru;"да, я понимаю..но оценка и в прям была незаслуженно
...перепроверьте  пожалуйста";ru;Rejting__pocemu_nizkie_ozenki;drivers
6936d323f48d95668ecf7aa3; driver\nբարեվ մերսի\n\n driver\nԻնձ նոր 1500 չեղարկեցիք գումար?\n\n driver\nարագ գրեց չտեսա ինչ էր;intl_arm_driver;բարեվ մերսի;hy;Drugoe;drivers
694105e8f48d95668e5ca1b7;;organisations/yandex/lines/taxi-prod-intl-partner-urdu;Aoa Naseeb ullah k kl bonus q nhi aya kindly check;ur;Drugoe;drivers
6933efc5f48d95668e5fc1d3; driver\nBekor qildi\n\n operator\nAssalomu alaykum!\n\nBuyurtmaga bekor borganingizdan juda afsusdaman. Albatta bu foydalanuvchining bekor qilishlarini tekshiramiz. Ular koʻp boʻlsa, u xizmatdan chetlatiladi.\n\nSizni 5 soatga moʻljallangan promokod bilan dastaklamoqchiman – u allaqachon ilovada paydo boʻlgan. Promokod ustuvorligingizni 9 ballga oshiradi va tezroq buyurtma olishga yordam beradi.\n\nYordam kerak boʻlsa, murojaat qiling.\n\n driver\nBekor qildi;intl_uzb_driver;Bekor qildi;uz;Otzyv_o_passajire_Ne_vysel_ili_otmenil_na_polputi;drivers
69454797f48d95668e592c9b; driver\nHlw sir maile hijo goal complete vako bouns aako Xena kina hola\n\n driver\nAaja\n\n operator\nनमस्कार,\n\nम अहिले यो समस्याको बारेमा हेरिरहेको छु र सकेसम्म चाँडो तपाईंलाई सम्पर्क गर्ने छु। \n\n operator\nHami sanga samparka garnu bhayeko ma dhanyabad.\n\nHamile tapaika sawari haruko anusandhan gareka chau ra patta lagayeka chau ki hamro sewa niti ka karan tini haru madhya kehi bonus ka lagi yogya thiyenan. Kehi order haru jana jani bonus prapta garna ka lagi gariyeko patta lagyo.\n\nBhavisyama bonus gumauna bata bachnako lagi, kripaya yi disha-nirdeshan haru palana garnuhos:\n\n- Sake samma kam order haru chodne prayas garnuhos. Yedi tapailai bishram chahincha bhane, tapai busy mode ma switch garna saknu huncha ra tapaile feri online switch nagare samma kunai pani order prapta hune chaina.\n\n- Yatru wa parcel sanga antim gantabya binduma pugda matra sawarilai pura bhayeko rupma chinha lagaunuhos.\n\n- Niyamit sewa varga haru ma yatru bina wa delivery sewa varga ma parcel bina yatra nagarnuhos.\n\nHami asha garchau ki yasle stithi spasta parnecha ra bhavisya ma tapailai thap bonus kamauna madat garnecha.\n\nYadi tapai sanga anya kunai prashna haru chan bhane, kripaya hamilai feri samparka garna nahichkichaunu hos.\n\n driver\nKati meant gareko bonus aau x vene ra sir kina yesto gareko rider\n\n operator\nTapaika orderharu hamro system dwara automatic ra hamro team dwara manual rupma pani dherai patak janch gariyeka thiye. Kehi rides haru bonus paunaka lagi matra gariyeko pushti bhayeko cha. \n\nHamro sewako niyam anusar, yasta awastha haruma bonus pradan garidaina.\n\n driver\nBala bala goal complete Hun x sir ani bonus na aayeshi rider harule k garnu sir vannu na ta  khana na khai na khai ride gareko sir;organisations/yandex/lines/taxi-intl-nepal-driver;Bala bala goal complete Hun x sir ani bonus na aayeshi rider harule k garnu sir vannu na ta  khana na khai na khai ride gareko sir;ne;Drugoe;drivers
694988acf48d95668e3851f1; driver\nEs zibil patviratun kancec 9 rope spasa voj motecav mera zangelov vojel patasxanec;intl_arm_driver;Es zibil patviratun kancec 9 rope spasa voj motecav mera zangelov vojel patasxanec;hy;Drugoe;drivers
694185a9f48d95668e46a302; driver\n636841 номер заказа клиент где указали я приехал\n\n driver\nПочему от меня списали приоритет\n\n operator\nЗдравствуйте!\n\nСпасибо за ваше сообщение. Представляю, как это повлияло на вашу работу. Сейчас уточню все у коллег и сразу же вернусь к вам с ответом.\n\n driver\nТаких закачек я в рот е***\n\n operator\nУже проверяю информацию по вашему вопросу, но может потребоваться немного времени. Свяжусь с вами сразу, как всё узнаю.\n\n driver\nЯ не специальный водитель по телефону куда захотели можно отправить или приехать\n\n operator\nУже проверяю детали. Вернусь к вам как только появится информация. Спасибо за ожидание.\n\n driver\nВы тоже надоели есть кто там чтобы по честному по человечески работать\n\n driver\nКакой договоренности если это старый баба не нашлась\n\n driver\nНачинаю нормально настроение работать какой-то педарази настроение испортить\n\n driver\n636876 вот ещё есть отменены\n\n driver\nВы тоже занимайтесь за такие заказчиками когда будем на месте отменяется\n\n driver\nВы постоянно там на компьютере не было обидно\n\n operator\nОчень жаль, что пользователь отменил поездку. Это может случиться по разным причинам: он мог ошибиться с адресом, с формой оплаты или просто передумал ехать.\n\nМы не можем влиять на решения пользователей, но всегда внимательно отслеживаем такие случаи. Я проверю этого пользователя: если отмены происходят слишком часто, мы обязательно ограничим ему доступ к заказам.\n\n driver\nЯ причем если отменила она\n\n driver\nПочему от меня списали\n\n operator\nВернул баллы Активности за эту поездку и отметил пользователя в системе. Теперь мои коллеги из контроля качества будут внимательно следить за его заказами. \n\n operator\nМне очень жаль, что ваш заказ был отменён. Мы обязательно проверим, как часто эти пользователи отменяют заказы. Если таких случаев окажется много, они больше не смогут пользоваться сервисом.\n\nПишите, если возникнут вопросы или потребуется помощь.\n\n driver\nДобрый вечер коллеги заказ принилг Гори наличка указано но клиент деньги нет что надо сделать\n\n driver\nПочему не отвечаете\n\n driver\nЧто надо сделать\n\n driver\nЯ до утра не буду же машину держать\n\n operator\nДайте мне немного времени, чтобы всё проверить. Скоро вернусь.\n\n driver\nВот сейчас он со мной\n\n driver\nНе ехали пока\n\n driver\nЯ откуда найду это человека когда подъедем\n\n driver\nПочему у вас долго отвечай\n\n driver\nВодителей не трудно хоть до утра будет ждать они не людей так?\n\n driver\nКоллеги вы живы вообще\n\n operator\nПрочитала ваше сообщение, но пока не смогла до конца разобраться в ситуации.\n\nПожалуйста, опишите вопрос более детально и пришлите скриншот, если есть.\n\n driver\nНе ехали как без денег буду ездить\n\n driver\nРешайте сами мне что делать\n\n driver\nУбирайте пожалуйста от меня это заказа\n\n driver\nНе надо я уже за таких без денег заказчика\n\n driver\nПозвоните мне Я очень рада буду\n\n driver\nВы что нечего не сможете да по решать\n\n operator\nПостараюсь быстрее разобраться и помочь.\n\n operator\nЗдравствуйте!\n\nМне жаль, что пользователь не оплатил поездку, но по правилам сервиса вернуть стоимость этой поездки за наличные не получится.\n\nМы понимаем, насколько неприятной может быть эта ситуация. Рекомендуем сообщить о ней в правоохранительные или иные компетентные органы. В случае поступления официального запроса от них в наш адрес мы предоставим имеющуюся у нас информацию.\n\nОтметила этого пользователя и передала информацию о нём в службу качества. Его доступ к заказам будет ограничен, если ситуация повторится.\n\nЕсли появятся дополнительные вопросы или нужна будет помощь, пожалуйста, пишите.\n\n driver\n642689 номер заказа клиент отменил,\nесли мы не приняли заказ сразу списали приоритет да если клиент отменить заказ это нечего да;intl_geo_driver_premium;"642689 номер заказа клиент отменил,
если мы не приняли заказ сразу списали приоритет да если клиент отменить заказ это нечего да";ru;Otzyv_o_passajire_Ne_vysel_ili_otmenil_na_polputi;drivers
